district_id,district_alt_id,division_id,address_1,address_2,address_3,address_4,lat,lng,division_is_covid,election_type,covid_station,total_registered_voters,invalid_ballots,participated,special_voters,total_votes,disbalance_num,is_balanced,protocols,CAND1,CAND2,CAND5,CAND6,CAND7,CAND8,CAND9,CAND10,CAND13,CAND14,CAND17,CAND18,CAND19,CAND22,CAND24,CAND25,CAND26,CAND29,CAND30,CAND31,CAND32,CAND34,CAND35,CAND36,CAND37,CAND41,CAND43,CAND44,CAND45,CAND48,CAND50,CAND38,CAND39,CAND21,CAND12,CAND42,CAND3,CAND49,CAND40
1,1 მთაწმინდა,01.01,,მე-4 ბაღი,შ.დადიანის ქ. 15,ქალაქის,41.6903691421881,44.80191650000007,0,proportional,0,1338,20,668,12,646,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/38600f06-b8e9-4e09-ad62-1490a972b25d,4,6,176,0,23,12,23,4,2,0,0,1,0,0,0,67,0,0,1,1,23,0,2,12,0,232,0,3,31,21,2,,,,,,,,
1,1 მთაწმინდა,01.02,,მე-4 ბაღი,შ.დადიანის ქ. 15,ქალაქის,41.690349621433086,44.801962648440536,0,proportional,0,1270,15,639,13,622,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/66b00d39-cdd2-42ab-8da1-45d7cd5c2829,5,5,150,2,15,9,26,6,0,0,1,1,0,0,0,59,0,1,1,1,24,0,1,8,0,253,0,0,34,18,2,,,,,,,,
1,1 მთაწმინდა,01.03,,50 -ე სკოლა,გ.ქიქოძის ქ. 4,ქალაქის,41.69179235724783,44.7985467961563,0,proportional,0,1479,18,785,16,764,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/a0c4d0af-5386-451a-af98-c024fc9f7b23,3,13,238,5,24,5,29,12,2,0,0,0,0,0,1,59,0,0,0,2,24,0,4,15,1,274,0,0,32,20,1,,,,,,,,
1,1 მთაწმინდა,01.04,,144-ე ბაღი,გ.ნიშნიანიძის ქ.4ა,ქალაქის,41.6887963,44.794791,0,proportional,0,1185,11,603,13,592,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/277d24f4-1dbc-49a2-9b8b-01fbb2775299,4,5,147,0,31,11,12,6,0,0,0,2,2,0,0,71,0,0,1,1,16,0,2,10,3,226,0,1,20,19,2,,,,,,,,
1,1 მთაწმინდა,01.05,,42-ე სკოლა,ჩაიკოვსკის ქ. 9,ქალაქის,41.6934649,44.7958217,0,proportional,0,1612,15,735,10,720,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/7a7a70be-db83-4c2a-a077-795066fe0862,4,10,170,0,18,7,39,6,1,0,0,0,1,1,0,91,0,1,0,0,19,0,7,18,3,271,0,2,25,25,1,,,,,,,,
1,1 მთაწმინდა,01.06,,47 -ე სკოლა,შ. ჩიტაძის ქ.9,ქალაქის,41.6948889,44.7942444,0,proportional,0,1470,14,827,28,812,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/d0864662-a3c4-41fb-adcd-a11860482f1d,4,16,195,0,24,17,47,5,3,0,2,1,0,0,0,71,0,0,0,4,26,0,3,20,1,303,0,2,41,27,0,,,,,,,,
1,1 მთაწმინდა,01.07,,150 -ე ბაღი,ვუკოლ ბერიძის ქ.2,ქალაქის,41.6938573,44.7959839,0,proportional,0,1422,22,723,10,701,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/0da96341-d642-4c2b-9790-7a0cec1ed0f4,8,14,173,3,20,6,37,3,1,0,2,0,0,0,0,68,0,0,0,1,15,0,0,9,2,289,0,2,32,14,2,,,,,,,,
1,1 მთაწმინდა,01.08,,1 კლასიკური გიმნაზია,რუსთაველის გამზ.10,ქალაქის,41.69736924705664,44.79823745648347,0,proportional,0,1096,14,562,13,537,11,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/fd9bada6-72a1-4697-ba7b-0049add39a3c,6,5,134,2,25,10,31,4,1,0,0,0,1,0,1,59,0,0,0,1,6,0,0,9,2,198,0,3,18,21,0,,,,,,,,
1,1 მთაწმინდა,01.09,,1 კლასიკური გიმნაზია,რუსთაველის გამზ.10,ქალაქის,41.69799933517627,44.797770220901484,0,proportional,0,1573,22,884,14,862,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/18ec57b7-300e-4ae9-9ee6-71ae4b3746ed,5,11,202,0,22,12,45,10,1,0,0,1,1,1,1,97,0,0,0,0,23,0,3,20,3,330,2,5,44,23,0,,,,,,,,
1,1 მთაწმინდა,01.10,,55-ე ბაღი,ბესიკის ქ. 25,ქალაქის,41.696785,44.7940355,0,proportional,0,1520,30,815,13,785,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/df830de1-df27-4667-b416-eeb71bdc1f59,6,6,186,0,26,23,40,9,2,1,0,0,2,0,0,78,1,1,0,1,26,0,2,13,1,299,1,5,34,20,2,,,,,,,,
1,1 მთაწმინდა,01.11,,ზ.ფალიაშვილის სახელობის სამუსიკო სკოლა,ა.ჭავჭავაძის ქ.19,ქალაქის,41.69937427480092,44.79124184799342,0,proportional,0,1514,16,755,11,738,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3ce4dbdb-7a52-4ff1-b273-18db01a0a698,4,8,220,0,24,8,16,6,0,0,0,0,1,0,0,77,0,0,0,1,20,0,3,7,2,277,0,1,41,22,0,,,,,,,,
1,1 მთაწმინდა,01.12,,თბილისის სახელმწიფო კონსერვატორია,ალ.გრიბოედოვის ქ. 8/10,ქალაქის,41.699529742776534,44.795160107656905,0,proportional,0,1474,29,838,14,808,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8053c655-338a-46c6-bfba-d577deb97cbe,7,17,174,1,27,23,33,4,0,0,0,0,2,0,0,68,1,0,1,2,34,0,7,13,0,322,0,1,38,32,1,,,,,,,,
1,1 მთაწმინდა,01.13,,მე-20 სკოლა,ლ.ალექსი-მესხიშვილის ქ.5,ქალაქის,41.700797973854975,44.799517313491805,0,proportional,0,1268,12,682,11,670,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/045fd4e8-3434-46ae-9f34-3191de7eb999,3,5,135,0,17,6,29,4,2,0,0,0,1,0,0,46,0,0,0,0,17,0,4,11,1,348,0,1,24,14,2,,,,,,,,
1,1 მთაწმინდა,01.14,,მე-20 სკოლა,მარი ბროსეს ქ. 8,ქალაქის,41.702219470228016,44.79906283876191,0,proportional,0,1205,11,686,16,672,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/721c205c-2119-4898-9b4e-ef574e2b374a,3,5,183,0,16,9,41,5,4,0,3,0,0,1,0,42,0,0,0,1,28,0,1,8,7,275,0,2,24,13,1,,,,,,,,
1,1 მთაწმინდა,01.15,,სამხატვრო აკადემია,ალ.გრიბოედოვის ქ. 22,ქალაქის,41.70147376542097,44.79283355805817,0,proportional,0,1390,14,757,9,743,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1f6d1158-6a7a-43b0-8f83-9825451a319a,3,9,176,0,16,16,34,13,3,0,0,2,0,1,0,93,0,0,0,0,24,0,5,18,0,270,0,1,34,24,1,,,,,,,,
1,1 მთაწმინდა,01.16,,მეცნიერებათა აკადემია,რუსთაველის ქ.52,ქალაქის,41.703080901779884,44.790980185983244,0,proportional,0,1461,25,790,15,763,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/e0aa9f61-acd1-4c43-8808-e03ed1569298,7,6,193,3,17,21,36,11,1,3,0,0,0,0,0,78,0,0,0,2,35,0,5,10,2,261,0,0,37,33,2,,,,,,,,
1,1 მთაწმინდა,01.17,,ჭადრაკის სასახლე,კოსტავას ქ. 37ა,ქალაქის,41.70824981912148,44.78763114868775,0,proportional,0,998,10,521,15,511,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6b58d2f5-232d-4c81-aaa4-3242af6258d0,4,16,126,2,15,3,20,2,0,0,0,1,3,0,0,48,0,0,0,1,17,1,3,8,1,185,0,4,29,17,5,,,,,,,,
1,1 მთაწმინდა,01.18,,ქართ. ლიტერატურის ინსტიტუტი,კოსტავას ქ.5,ქალაქის,41.7047713,44.7900024,0,proportional,0,1044,11,564,15,553,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/72a15377-ea3a-4431-aa8b-fcc7c0cf539a,5,4,146,0,17,16,23,7,1,2,0,0,0,1,0,56,0,0,0,0,12,0,1,10,2,210,0,1,19,19,1,,,,,,,,
1,1 მთაწმინდა,01.19,,ეკონომიკის საერთაშორისო სკოლა,ზანდუკელის ქ. 16,ქალაქის,41.70406687236065,44.78798368346713,0,proportional,0,1465,12,776,13,764,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/cfb93a4b-e25d-4ea2-b9ee-8be73214cc6b,6,12,187,3,26,13,36,5,2,0,0,1,1,1,0,63,0,0,0,1,29,0,4,21,2,284,0,1,35,26,5,,,,,,,,
1,1 მთაწმინდა,01.20,,53-ე სკოლა,ბარნოვის ქ.46,ქალაქის,41.70410079660361,44.782388232540846,0,proportional,0,1340,24,713,16,689,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/201bb020-a577-492e-b9cf-ae0aebf690b7,2,16,166,0,15,10,37,10,1,1,0,1,1,0,0,57,0,0,1,1,28,0,3,15,1,273,0,2,29,19,0,,,,,,,,
1,1 მთაწმინდა,01.21,,51-ე სკოლა,მელიქიშვილის ქ.2,ქალაქის,41.70626313665043,44.78613508717194,0,proportional,0,1479,24,809,11,784,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/28ae7e5c-08cd-4754-9d1c-0abbb815b293,5,12,194,2,10,7,45,5,2,2,0,0,2,0,0,78,0,0,0,3,40,0,6,14,2,280,1,7,41,24,2,,,,,,,,
1,1 მთაწმინდა,01.22,,51-ე სკოლა,მელიქიშვილის ქ.2,ქალაქის,41.70652456693822,44.78586699444281,0,proportional,0,1578,25,897,14,871,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8ab513db-0190-4ad0-9869-099a22237415,4,13,211,0,27,8,43,10,1,0,1,0,2,0,0,99,2,0,1,1,29,0,2,26,0,330,0,2,30,28,1,,,,,,,,
1,1 მთაწმინდა,01.23,,53-ე სკოლა,ბარნოვის ქ.46,ქალაქის,41.70433546514184,44.782772663229366,0,proportional,0,1414,14,850,11,836,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/01d0198e-43e0-4f5f-af8a-4e0e0a5a6f01,4,13,191,0,21,19,31,4,2,0,2,1,0,0,0,86,0,0,0,1,40,0,1,27,1,338,1,0,35,16,2,,,,,,,,
1,1 მთაწმინდა,01.24,,მე-3 ბაგა-ბაღი,გოგებაშვილის ქ.39,ქალაქის,41.7035696,44.7821094,0,proportional,0,1494,20,829,11,808,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/fa2f744d-dc14-4b69-bc44-87d9b4425fb8,7,14,204,2,22,4,36,10,0,0,2,0,0,0,0,73,0,0,0,0,30,0,1,8,5,343,0,1,32,11,3,,,,,,,,
1,1 მთაწმინდა,01.25,,170-ე ბაღი,შანიძის ქ.28,ქალაქის,41.70469623817245,44.78085279464722,0,proportional,0,1177,17,650,11,633,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/064de969-9fdb-4677-a3a7-954d390915fe,3,16,152,2,11,9,39,5,2,1,0,0,0,0,2,56,0,0,0,1,21,0,0,10,0,256,1,0,25,21,0,,,,,,,,
1,1 მთაწმინდა,01.26,,152-ე ბაღი,ვ.ბარნოვის ქ.62,ქალაქის,41.70543407148942,44.78045695802745,0,proportional,0,1614,24,861,21,837,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/4fe02dcc-7fe1-48ff-b227-b101ac9e4a13,15,6,208,3,29,16,40,3,1,0,0,0,0,0,0,117,0,0,0,0,32,0,1,11,0,300,0,2,38,14,1,,,,,,,,
1,1 მთაწმინდა,01.27,,172-ე ბაღი,პეტრიაშვილის ჩიხი ქ.5ა,ქალაქის,41.70724776904419,44.77955591349179,0,proportional,0,1629,20,920,12,899,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/e6aad3db-e0cf-43c6-8a3c-6f48971477af,14,12,177,1,21,7,63,8,0,0,0,0,0,0,0,90,1,0,1,1,45,0,3,22,1,355,0,5,45,26,1,,,,,,,,
1,1 მთაწმინდა,01.28,,21 -ე სკოლა,პეტრიაშვილის ქ.7,ქალაქის,41.707400230187275,44.78027246745911,0,proportional,0,1367,23,830,12,807,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/36d1c79e-53c1-4893-ae3f-1ace7259a02d,3,16,143,2,28,9,61,1,1,1,1,1,1,1,0,95,0,0,1,0,48,0,7,18,2,306,0,1,32,27,1,,,,,,,,
1,1 მთაწმინდა,01.29,,ტექნიკური ბიბლიოთეკა,მ.კოსტავას ქ.47,ქალაქის,41.70965028596646,44.785307083991945,0,proportional,0,1485,14,856,11,842,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8c14feca-c3a1-4e3f-8218-2e30efce132e,8,16,205,2,23,18,42,3,0,2,2,0,0,1,0,58,0,0,2,2,36,0,8,23,3,332,1,1,33,21,0,,,,,,,,
1,1 მთაწმინდა,01.30,,58-ე სკოლა,შ.ღამბაშიძის ქ. 3,ქალაქის,41.70885643546456,44.78374658836059,0,proportional,0,1332,17,767,13,749,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/2c145abb-032b-4d78-98df-f88720a2dda8,2,9,142,1,16,11,49,6,1,0,5,1,1,0,0,75,0,0,0,1,31,1,1,17,0,305,0,10,38,24,2,,,,,,,,
1,1 მთაწმინდა,01.31,,58-ე სკოლა,შ.ღამბაშიძის ქ. 3,ქალაქის,41.70881135062761,44.78404157056957,0,proportional,0,1546,26,838,15,806,6,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6f49ce29-6902-4166-8c80-c4721438e4dc,11,18,179,1,27,13,32,8,1,0,0,1,1,1,0,77,0,0,0,0,40,0,2,23,1,306,0,3,30,31,0,,,,,,,,
1,1 მთაწმინდა,01.32,,28-ე სკოლა,ოქროყანა,ქალაქის,41.686872,44.7755503,0,proportional,0,879,15,537,8,523,-1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/286fcbde-808f-4bf7-843a-db5f3c1d5f9b,2,7,156,0,9,7,8,4,1,0,1,2,0,0,0,36,0,0,0,0,7,1,1,5,1,258,0,0,8,8,1,,,,,,,,
1,1 მთაწმინდა,01.33,,49-ე სკოლა,ბარნოვის ქ.10,ქალაქის,41.7033259,44.7876111,0,proportional,0,1365,20,728,9,708,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/07257cc0-ea52-4c3d-89eb-b1cee632e79b,6,6,157,1,16,17,48,5,0,1,0,0,0,0,0,82,0,0,0,2,28,0,1,23,0,257,2,2,33,18,3,,,,,,,,
1,1 მთაწმინდა,01.34,,28-ე სკოლა,ოქროყანა,ქალაქის,41.68670222572169,44.775952710808845,0,proportional,0,883,15,546,6,531,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/ccd3e824-f526-47f7-90a6-ec4007b29839,4,1,140,1,13,12,17,5,0,1,0,0,1,0,0,64,0,0,0,0,10,0,4,7,0,224,1,0,10,15,1,,,,,,,,
1,1 მთაწმინდა,01.35,,კოჯრის ბაგა-ბაღი,კოჯორი,ქალაქის,41.66145810742229,44.70045012579499,0,proportional,0,1328,29,707,4,677,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/45c362db-617d-47ee-928a-90b0f4323401,7,2,186,3,15,14,20,20,2,1,0,0,0,0,0,57,0,1,1,1,3,0,4,6,2,309,2,0,12,7,2,,,,,,,,
1,1 მთაწმინდა,01.36,,214-ე სკოლა,კიკეთი,ქალაქის,41.65791199852009,44.651023149490356,0,proportional,0,329,10,165,8,155,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/fa22e93c-1e06-4e18-bdba-c371d415906f,1,1,50,0,7,1,10,1,0,0,0,0,0,0,0,19,0,0,0,1,2,0,1,0,1,56,0,0,2,2,0,,,,,,,,
1,1 მთაწმინდა,01.37,,213-ე სკოლა,ტაბახმელა,ქალაქის,41.648412285126966,44.76065094553837,0,proportional,0,864,16,533,8,517,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/f609bc07-2b17-465c-8422-0087f56fd5b5,4,5,119,1,6,4,15,10,0,2,0,0,0,1,1,23,0,0,3,1,4,0,1,5,1,304,1,0,3,3,0,,,,,,,,
1,1 მთაწმინდა,01.38,,211-ე სკოლა,წავკისი,ქალაქის,41.6683213,44.7414619,0,proportional,0,1109,19,656,6,637,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/c7103135-989a-49a6-b47f-5ba26aebbfea,4,1,181,3,10,7,25,6,3,0,1,0,0,0,1,51,1,0,0,0,2,0,0,5,1,314,0,4,13,4,0,,,,,,,,
1,1 მთაწმინდა,01.39,,212-ე სკოლა,შინდისი,ქალაქის,41.668928772151595,44.772162437438965,0,proportional,0,1379,31,898,1,867,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/4853f597-2340-4110-8c34-b9f44b48a7df,13,6,197,0,10,10,16,6,2,0,0,1,0,1,0,76,1,0,0,1,4,0,1,7,2,499,1,0,10,3,0,,,,,,,,
1,1 მთაწმინდა,01.40,,213-ე სკოლა,ტაბახმელა,ქალაქის,41.64851679660311,44.760913252830505,0,proportional,0,865,16,544,12,528,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6f717b86-aaa7-45ee-be4e-be981074b6c1,6,3,145,1,2,8,9,7,0,0,1,0,1,0,0,33,0,0,1,0,2,0,1,5,0,290,1,1,4,7,0,,,,,,,,
1,1 მთაწმინდა,01.41,,104-ე სკოლა,ათონელის ქ. 5,ქალაქის,41.69772160000001,44.80532735337297,0,proportional,0,1529,34,779,14,743,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/99b90418-a685-4e73-905b-3df309108d53,3,6,180,1,24,18,32,8,2,0,0,1,7,0,0,58,0,0,1,0,30,0,1,10,0,299,0,13,31,17,1,,,,,,,,
2,2 ვაკე,02.01,,თსუ II კორპუსი,ი.ჭავჭავაძის გამზ. №3,ქალაქის,41.709893499740645,44.77701187133789,0,proportional,0,1464,26,899,16,872,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/5ed629e2-d034-448f-b179-1541a8aa6afb,9,14,177,4,17,7,64,5,3,1,0,1,0,0,0,84,0,1,1,0,42,1,1,14,1,364,0,6,31,22,2,,,,,,,,
2,2 ვაკე,02.02,,თსუ II კორპუსი,ი. ჭავჭავაძის გამზ.№3,ქალაქის,41.70985378262408,44.777124978573625,0,proportional,0,1411,27,884,16,857,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/22c9bdee-f926-4a5b-924e-0b2e2a5bfede,10,6,173,2,22,3,54,8,0,2,0,0,0,0,0,105,0,0,0,2,37,0,4,26,2,342,0,2,33,23,1,,,,,,,,
2,2 ვაკე,02.03,,N137-ე ბაგა-ბაღი,ი.აბაშიძის ქ.№ 13,ქალაქის,41.70746732407413,44.77179972698365,0,proportional,0,1564,16,938,13,919,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/76b5f2b5-eed6-4f77-aab7-25a5c7051f1e,8,9,199,7,16,11,47,1,1,0,1,1,2,0,0,120,1,2,0,2,35,0,3,15,2,373,1,2,38,21,1,,,,,,,,
2,2 ვაკე,02.04,,თსუ V კორპუსი,ი.ჭავჭავაძის გამზ. №36,ქალაქის,41.709077071720934,44.769210977909786,0,proportional,0,1527,20,906,13,886,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/93badc3a-bf36-4214-b1e7-2126c932d918,9,17,156,0,23,14,54,3,0,1,2,0,1,1,0,101,1,1,1,2,53,1,3,15,0,344,2,0,50,27,4,,,,,,,,
2,2 ვაკე,02.05,,ილიაუნის უნივერსიტეტი „ა” კორპ,ი.ჭავჭავაძის გამზ.№ 32,ქალაქის,41.70889918446497,44.770834882000706,0,proportional,0,1595,31,1013,16,982,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/b391eceb-ecee-4a61-883b-745e1aa8d013,5,9,157,2,21,10,58,2,3,0,2,1,1,0,0,124,1,0,0,3,60,0,5,13,0,439,0,1,33,30,2,,,,,,,,
2,2 ვაკე,02.06,,N55-ე საჯარო სკოლა,ი.ჭავჭავაძის გამზ.№ 38,ქალაქის,41.70910457627564,44.768187403678894,0,proportional,0,1340,13,810,15,797,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/2ff69b69-9133-46bc-80d2-d61b9519128c,9,29,132,0,21,11,67,5,2,0,0,0,0,0,1,74,0,0,0,0,46,0,3,15,1,304,0,0,49,27,1,,,,,,,,
2,2 ვაკე,02.07,,№1 საბავშვო ბაღი,ზ.ფალიაშვილის ქ №33ა,ქალაქის,41.70784299750914,44.76862074614109,0,proportional,0,1108,12,690,16,678,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/c6ff9045-d64f-4f4c-bdfa-7216440dced4,8,11,126,0,15,6,45,5,1,0,0,2,1,1,0,73,0,0,0,1,42,1,2,24,3,252,0,0,38,20,1,,,,,,,,
2,2 ვაკე,02.08,,N41-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ. №34,ქალაქის,41.70780284913473,44.77139517612688,0,proportional,0,1511,22,813,11,789,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/46a73fe7-a187-4f11-acf8-e4056aeba13a,7,15,172,1,15,16,47,5,1,1,1,1,1,0,1,102,0,1,0,2,27,0,4,7,2,299,0,0,35,24,2,,,,,,,,
2,2 ვაკე,02.09,,N55-ე საჯარო სკოლა,ი.ჭავჭავაძის გამზ. N38,ქალაქის,41.70918284734127,44.76822223016359,0,proportional,0,1286,28,721,15,693,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/24c48715-0883-44c7-8b3d-d99238722911,5,5,127,1,24,20,46,3,0,0,0,2,0,0,0,90,0,0,1,2,27,1,6,11,2,283,0,0,19,16,2,,,,,,,,
2,2 ვაკე,02.10,,N 54-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ. N59,ქალაქის,41.7096592265244,44.75926637649536,0,proportional,0,1366,15,810,16,795,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/a7bec68e-1f56-447c-aaaa-0f9e31181c30,3,11,162,0,21,15,44,5,2,0,1,0,0,0,0,84,1,0,0,0,43,0,2,19,1,328,0,3,28,21,1,,,,,,,,
2,2 ვაკე,02.11,,N54-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ .№ 59,ქალაქის,41.709673430404344,44.759149066864794,0,proportional,0,1309,23,803,14,780,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/db0fddda-9fa7-4127-b039-383f80480882,4,8,169,1,19,6,53,10,0,0,0,2,1,0,2,69,0,0,0,1,45,0,2,21,0,301,0,0,34,26,6,,,,,,,,
2,2 ვაკე,02.12,,N165-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ.№ 57,ქალაქის,41.709526781258354,44.75996295396726,0,proportional,0,1411,20,842,13,821,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/2e436be5-26bc-492a-90e6-f8f8b1055c9b,4,16,129,3,22,9,46,8,1,0,0,1,0,0,0,84,3,0,0,2,51,1,6,27,0,320,0,1,53,30,4,,,,,,,,
2,2 ვაკე,02.13,,№75-ე საბავშვო ბაღი,ლ.ელიავას ქ. №14,ქალაქის,41.708212307151975,44.75532656256562,0,proportional,0,1555,15,917,13,901,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/b73a2d53-6c01-41c1-b703-2cf05c645260,11,8,186,1,29,16,48,7,0,1,0,1,3,0,0,95,0,0,1,1,32,0,4,25,4,372,0,0,26,30,0,,,,,,,,
2,2 ვაკე,02.14,,ასოციაცია „ქალი და ბიზნესი”,ნ. ყიფშიძის ქ. №7,ქალაქის,41.714196366190905,44.75829407572746,0,proportional,0,1595,23,952,14,929,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3bac7e2e-a81b-4dae-8e27-e2a80e96e8a0,6,9,183,0,32,7,64,6,0,0,1,4,1,0,0,110,1,0,1,1,48,0,0,20,0,364,0,0,44,25,2,,,,,,,,
2,2 ვაკე,02.15,,ილიაუნის T კორპუსი,ჩოლოყაშვილის 3/5,ქალაქის,41.71202911359121,44.74945072394256,0,proportional,0,1487,26,855,14,829,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/a0db90eb-41e1-4952-96c2-7cc707c1197c,7,8,162,1,21,11,42,9,1,0,1,0,0,1,0,79,1,0,0,0,45,3,7,25,1,324,1,0,51,27,1,,,,,,,,
2,2 ვაკე,02.16,,ენციკლოპედიის ინსტიტუტი,გ. წერეთლის ქ .№1,ქალაქის,41.71245782702441,44.74846138465575,0,proportional,0,1227,12,629,10,616,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/48760b3b-5568-4b0b-989f-e9f50c3b6889,2,8,159,2,12,7,27,8,1,0,0,1,0,0,0,59,0,0,0,0,22,0,1,13,5,236,1,1,24,24,3,,,,,,,,
2,2 ვაკე,02.17,,ფიზკულტურის უნივერსიტეტი,ქ. თბილისი  ჭავჭავაძის გამზ. № 49,ქალაქის,41.7119678817395,44.74679946899414,0,proportional,0,1491,24,839,14,814,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/0ee01df5-9116-4981-8fc9-ad28e61dd7d5,3,28,220,1,16,1,63,4,0,1,0,1,4,0,0,82,0,0,0,0,47,0,1,16,0,254,0,2,45,23,2,,,,,,,,
2,2 ვაკე,02.18,,ბიბლიოთეკა,წყნეთის გზატკეცილი № 18/16,ქალაქის,41.70968125224777,44.73100125789642,0,proportional,0,1568,18,909,12,891,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/92449f3f-83ad-4149-82d7-368ab5e4e119,6,16,213,1,18,13,34,12,1,0,0,0,0,0,0,93,0,0,0,5,40,0,2,20,5,354,1,1,30,24,2,,,,,,,,
2,2 ვაკე,02.19,,N195-ე ბაგა-ბაღი,ბაგები. სტუდქალაქი 5 კორპ,ქალაქის,41.713739928384754,44.71517734110873,0,proportional,0,1082,23,525,9,502,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3fbbf0e3-bf55-432f-b322-1f4d1a771f49,2,9,174,0,10,4,22,3,1,0,0,1,0,0,0,52,0,0,0,0,16,0,0,14,1,170,0,0,16,7,0,,,,,,,,
2,2 ვაკე,02.20,,კერძო სახლი,სოფელი თხინვალა  თხინვალას ქ. 32,ქალაქის,41.74325992846341,44.69296643180976,0,proportional,0,469,10,289,5,279,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/a0ce71c4-1595-4355-bb5f-f2c94028ebac,0,1,76,9,4,2,23,6,1,0,0,0,0,0,0,13,0,0,0,0,4,1,0,1,2,128,0,1,5,2,0,,,,,,,,
2,2 ვაკე,02.22,,ფიზკულტურის უნივერსიტეტი,ქ. თბილისი  ჭავჭავაძის გამზ. № 49,ქალაქის,41.7119118182412,44.74679946899414,0,proportional,0,1190,11,546,10,535,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/cfc59313-a12a-463a-aebb-628e9fa1b769,6,8,123,2,15,14,20,5,1,0,1,0,2,0,0,59,0,0,0,1,14,0,0,13,0,214,1,1,19,15,1,,,,,,,,
