lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,"Party || 1 || (პარტია) „თეთრები”|(Political Party) ""Whites""","Party || 10 || „შალვა ნათელაშვილი-საქართველოს ლეიბორისტული პარტია“|""Shalva Natelashvili - Georgian Labour Party""","Party || 11 || „მშრომელთა სოციალისტური პარტია“|""Socialist Workers' Party""","Party || 12 || „მოძრაობა თავისუფალი საქართველოსთვის”|""Movement for Free Georgia""","Party || 13 || „რეფორმერი“|""Reformer""","Party || 14 || „ბეჟან გუნავა - ქართული არჩევანი“|""Bezhan Gunava- Georgian Choice""","Party || 16 || „ახალი ქრისტიან-დემოკრატები”|""New Christian-Democrats""","Party || 17 || „ირაკლი ოქრუაშვილი - გამარჯვებული საქართველო“|""Irakli Okruashvili - Victorious Georgia""","Party || 18 || „მრეწველობა გადაარჩენს საქართველოს“| ""Industry will Save Georgia""","Party || 19 || მოქალაქეთა პოლიტიკური გაერთიანება „ჩვენი საქართველო - სოლიდარობის ალიანსი“|Political Union of Citizens ""Our Georgia - Solidarity Alliance of Georgia""","Party || 2 || „ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“|""Bakradze, Ugulava, Bokeria - European Georgia - Movement for Liberty""","Party || 20 || „საქართველო“|""Sakartvelo""","Party || 21 || „თავისუფალი საქართველო (კახა კუკავა, გიორგი წულაია)“|""Free Georgia (Kakha Kukava, Giorgi Tsulaia)""","Party || 23 || „ახალი ძალა“|""New Power""","Party || 24 || „ალეკო ელისაშვილი-მოქალაქეები“|""Aleko Elisashvili - Citizens""","Party || 25 || „თავისუფალი დემოკრატები“|""Free Democrats""","Party || 26 || ეკა ბესელია - პ.პ. „სამართლიანობისთვის“|Eka Beselia - Political Party ""For Justice""","Party || 27 || საარჩევნო ბლოკი „გიორგი ვაშაძე-სტრატეგია აღმაშენებელი”|Election Bloc - ""Giorgi Vashadze-Strategy Aghmashenebeli""","Party || 28 || „ქართული ფესვები” |""Georgian Roots""",Party || 3 || ნინო ბურჯანაძე-ერთიანი საქართველო-დემოკრატიული მოძრაობა| Nino Burjanadze - United Georgia - Democratic Movement,"Party || 30 || „შეცვალე საქართველო” |""Change Georgia""","Party || 31 || თავისუფლება-ზვიად გამსახურდიას გზა|""Tavisupleba - Zviad Gamsakhurdias Gza""","Party || 32 || „სახალხო პარტია“|""Peoples Party""","Party || 33 || „ეროვნულ-დემოკრატიული პარტია (ედპ)“|""National-Democratic Party"" (NDP)","Party || 34 || „სოციალური სამართლიანობისათვის“|""For Social Justice""","Party || 36 || „გირჩი“|""Girchi""","Party || 4 || „დავით ჭიჭინაძე ტრიბუნა - ქდმ”|""Davit Chichinadze-Tribuna - CDM""","Party || 41 || ქართული ოცნება - დემოკრატიული საქართველო|""Georgian Dream – Democratic Georgia""","Party || 42 || რეფორმატორები|""Reformers""","Party || 43 || „ზვიადის გზა“ (ღმერთის, სიმართლისა და ქვეყნისათვის) |""Road of Zviadi"" (For God, Justice for the Country)""","Party || 44 || „ლევან ჩაჩუა, გურამ ფალავანდიშვილი - ქართული იდეა“|""Levan Chachua, Guram Palavandishvili Georgian Idea""","Party || 45 || „ეროვნულ დემოკრატიული მოძრაობა“|""National Democratic Movement""","Party || 46 || „გია ჟორჟოლიანი - სოციალ-დემოკრატები საქართველოს განვითარებისათვის“|Gia Zhorzholiani ""Social - Democrats for Development of Georgia""","Party || 47 || „ზვიად ძიძიგური - საქართველოს კონსერვატიული პარტია”|""Zviad Dzidziguri - Conservative Party of Georgia""","Party || 48 || „არჩევანი სამშობლოსათვის“|""Choice for Homeland""","Party || 49 || „ჯონდო ბაღათურია - ქართული დასი” |""Jondo Baghaturia - Georgian Troupe""","Party || 5 || საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა-გაერთიანებული ოპოზიცია „ძალა ერთობაშია” |Election Bloc - United National Movement - United Opposition ""Strength is in Unity""","Party || 50 || „პროგრესული საქართველო“|""Progressive Georgia""","Party || 51 || „საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა”|""Political Movement of Armed Veterans and Patriots of Georgia""","Party || 52 || „სერგო ჯავახიძე-ევროატლანტიკური ვექტორი“|""Sergo Javakhadze - Euro-Atlantic Vector""","Party || 53 || „ტრადიციონალისტები“|""Traditionalists""","Party || 54 || „ანა რეხვიაშვილი - სახალხო მოძრაობა ქრისტიან-დემოკრატები“|Ana Rekhviashvili - ""Public Movement Christian-Democrats""","Party || 55 || „ქართული მარში-ეროვნული მოძრაობა“|""Georgian March - National Movement""","Party || 56 || „ლელო - მამუკა ხაზარაძე“|""Lelo - Mamuka Khazaradze""","Party || 57 || მამულიშვილთა ორდენი „სამშობლო“|Patriots' Order ""Samshoblo""","Party || 6 || „მომავალი საქართველო”|""Future Georgia""","Party || 60 || „საქართველოს განვითარების პარტია“|""Georgian Development Party""","Party || 7 || „თამაზ მეჭიაური ერთიანი საქართველოსთვის“|""Tamaz Mechiauri for United Georgia""","Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”|""Davit Tarkhan-Mouravi, Irma Inashvili - ""Alliance of Patriots of Georgia""","Party || 9 || „გაჩეჩილაძე - მწვანეთა პარტია“|""Gachechiladze - Greens' Party""",Party || 999 || Other
42.03001497618202,44.95119853152326,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჩეკურაანთგორი,საბაზო სკოლა,ჩეკურაანთგორი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/b64f8218-2053-4d4b-acf9-45fffd8af1ea,11,11.19.18,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,227,114,113,140,3,4,3,136,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,79,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,17,10,0,0
41.97973187145111,44.95001638681006,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხევსურთსოფელი,საჯარო სკოლა,ხევსურთსოფელი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/97016698-1fcb-4f30-8374-4e654e3b0f3a,11,11.19.19,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,778,390,388,477,2,7,3,470,0,14,0,0,0,0,0,2,0,0,3,0,1,1,6,0,0,9,0,0,0,0,0,0,1,1,1,263,0,0,1,1,1,0,0,0,93,0,1,0,0,2,1,1,0,2,2,39,23,1,0
42.11047489842209,44.969715346236285,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თიანეთი,კულტურის სახლი,რუსთაველის ქ #1,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/744b284f-bdec-447d-bb13-23840df8a1a6,11,11.19.20,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,955,427,528,484,3,13,3,472,0,7,1,0,0,0,0,0,0,1,7,0,2,1,4,4,1,10,0,1,0,0,0,0,0,10,4,160,0,1,3,0,0,0,0,0,103,0,0,0,0,3,1,17,1,0,0,109,19,2,0
,,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,,,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/4ab9e6f0-d54d-4e2f-9651-16f3cae2f7b6,11,11.19.21,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,,,,13,3,0,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
41.8446148,44.7196424,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მცხეთის,დ.გამრეკელის სახ. ხელოვ.სკოლა,"ქ. მცხეთა,აღმაშენებლის ქ. №144",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/ee99beed-2ada-4300-ba35-00ce5da64912,11,11.27.01,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1422,625,797,996,3,25,3,970,0,10,0,0,1,0,0,2,1,3,19,0,2,5,21,24,12,36,1,4,2,2,0,0,1,35,8,489,3,1,5,8,4,0,0,0,197,3,2,0,0,0,0,28,0,4,1,1,34,1,0
41.86619812035756,44.72313157263034,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ღართიკარის,მცხეთა-მთიანეთის სოც.მ.ს.ცენტრი,"ქ.მცხეთა,სამხედროს ქ.№ 13",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/d7242e1c-af7a-4b36-95b5-d76fa466de6f,11,11.27.03,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,762,336,426,469,3,20,3,449,2,14,0,0,0,0,0,0,1,0,21,0,0,1,8,0,3,14,0,5,0,0,0,0,0,13,2,214,0,0,1,0,1,1,0,0,103,0,0,0,0,0,1,20,0,0,1,3,18,2,0
41.8822395759561,44.718270148965416,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნარეკვავის,№2 საბავშვო ბაგა-ბაღი,"ქ.მცხეთა, ნარეკვავის ქ. №2ა",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/c10f4f78-a2e7-4136-b5d1-62813b9998c2,11,11.27.04,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,658,278,380,437,3,16,3,420,1,9,0,0,0,0,0,2,0,2,17,0,2,1,4,1,3,11,0,2,0,1,2,0,0,5,5,217,2,0,1,1,0,0,0,0,110,0,0,0,0,0,0,2,0,1,0,0,17,1,0
41.84089618427019,44.71433946256559,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მცხეთის,საქ.ფოსტის მცხეთის სერვ.ცენტრი,"ქ.მცხეთა,აღმაშენებლის ქ. №88",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/44895b0b-9d3a-44a8-9033-efa25c554f0c,11,11.27.05,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1185,548,637,804,3,27,3,777,0,9,2,1,1,0,0,0,0,4,10,0,0,0,10,6,1,51,1,7,0,2,0,1,1,20,9,406,1,1,1,12,2,0,0,0,146,0,0,0,0,0,2,29,0,0,1,3,36,1,0
41.83839796928962,44.70088604518287,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სადგურის,რკინიგზის სადგური,"ქ.მცხეთა,ე.თაყაიშვილის ქ. № 12",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/13c4f9cc-b2e4-423d-8738-a1606fa5dc94,11,11.27.06,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1505,662,843,962,3,28,3,934,0,11,0,0,0,1,2,1,0,3,19,0,0,1,12,6,4,39,2,10,1,0,0,0,1,29,6,479,0,0,9,2,0,0,0,1,217,2,1,0,1,0,3,30,0,2,0,0,39,0,0
41.84648726629267,44.60174560546875,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძეგვის,სპორტული დარბაზი,"სოფ. ძეგვი, მე-14 ქ.№3",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/9a772619-2dbd-49ae-b5bd-ea59a249715d,11,11.27.07,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1256,605,651,762,3,75,3,687,0,14,0,0,2,1,0,6,0,2,14,3,2,1,6,0,0,22,0,3,1,0,1,0,0,8,4,396,1,1,1,2,0,0,0,0,136,0,0,0,0,0,5,14,0,1,0,1,39,0,0
